Date,B,A,ratio
2022-11-28,22419000,16428.77,1364.6182885267733
2022-11-29,22533000,16212.18,1389.8809413663062
2022-11-30,22890000,16442.91,1392.0893564460305
2022-12-01,23144000,17165.53,1348.283449447818
2022-12-02,22763000,16978.0,1340.7350689127106
2022-12-03,22801000,17092.13,1334.0057675667103
2022-12-04,22929000,16885.2,1357.9347594342973
2022-12-05,23084000,17106.65,1349.416747288335
2022-12-06,22861000,16966.35,1347.4318282954202
2022-12-07,22465000,17088.96,1314.5914087223564
2022-12-08,22576000,16836.64,1340.8851172205382
2022-12-09,22855000,17224.1,1326.9198390627087
2022-12-10,22872000,17128.56,1335.3136515854221
2022-12-11,22866000,17127.49,1335.0467581647981
2022-12-12,22505000,17085.05,1317.23348775684
2022-12-13,22601000,17208.93,1313.3297654183032
2022-12-14,23308000,17775.82,1311.2193980362088
2022-12-15,23160000,17804.01,1300.830543231553
2022-12-16,22762000,17356.96,1311.404762124243
2022-12-17,22196000,16631.5,1334.5759552656104
2022-12-18,22240000,16777.54,1325.5817002969445
2022-12-19,22120000,16739.0,1321.464842583189
2022-12-20,21935000,16438.88,1334.3366458055536
2022-12-21,22020000,16896.15,1303.2554753597713
2022-12-22,21847000,16824.68,1298.5090949723858
2022-12-23,21864000,16821.9,1299.7342749629945
2022-12-24,21938000,16778.52,1307.505071961055
2022-12-25,21880000,16835.73,1299.6169456269495
2022-12-26,21626000,16832.11,1284.8062423546423
2022-12-27,21596000,16919.39,1276.4053550393958
2022-12-28,21219000,16706.06,1270.1379020547033
2022-12-29,21027000,16547.32,1270.7193672449678
2022-12-30,20900000,16633.47,1256.5027020820069
2022-12-31,21036000,16607.48,1266.658156445168
2023-01-01,21080000,16541.77,1274.3497219463213
2023-01-02,21375000,16617.17,1286.3201134729923
2023-01-03,21368000,16672.78,1281.6099054866677
2023-01-04,21530000,16675.65,1291.1040948928526
2023-01-05,21536000,16850.36,1278.0735841845515
2023-01-06,21399000,16831.85,1271.3397517206963
2023-01-07,21521000,16950.31,1269.652295444744
2023-01-08,21588000,16943.83,1274.0921031431499
2023-01-09,21680000,17127.83,1265.7762250092392
2023-01-10,21756000,17179.04,1266.4269947564007
2023-01-11,21959000,17440.64,1259.0707680452094
2023-01-12,22707000,17943.26,1265.4891028720535
2023-01-13,23622000,18846.62,1253.3812428966044
2023-01-14,26018000,19930.01,1305.468486970152
2023-01-15,25543000,20952.76,1219.0756730855505
2023-01-16,25681000,20872.99,1230.346011759695
2023-01-17,26275000,21185.65,1240.2262852449653
2023-01-18,26413000,21132.29,1249.8882042599264
2023-01-19,25900000,20677.47,1252.5710350444226
2023-01-20,26151000,21071.59,1241.0548990370446
2023-01-21,28275000,22666.0,1247.4631606811965
2023-01-22,28624000,22783.35,1256.356067040185
2023-01-23,28413000,22706.02,1251.3421550760547
2023-01-24,28765000,22917.81,1255.137380055075
2023-01-25,28300000,22631.94,1250.4451673166332
2023-01-26,28859000,23060.42,1251.4516214362097
2023-01-27,28809000,23009.65,1252.039904996382
2023-01-28,28939000,23074.16,1254.1734997070316
2023-01-29,29165000,23021.4,1266.8647432388993
2023-01-30,29407000,23743.37,1238.5352205689421
2023-01-31,28660000,22827.38,1255.50983073835
2023-02-01,28709000,23125.13,1241.4632912333898
2023-02-02,29745000,23731.41,1253.4021366619177
2023-02-03,29454000,23489.33,1253.9310401786684
2023-02-04,29430000,23431.9,1255.9800955108205
2023-02-05,29427000,23327.66,1261.46385878395
2023-02-06,28942000,22932.91,1262.029110130376
2023-02-07,29116000,22762.52,1279.1202380052823
2023-02-08,29466000,23242.42,1267.768158393145
2023-02-09,29105000,22961.85,1267.5372411195092
2023-02-10,28145000,21797.83,1291.1835719427115
2023-02-11,28178000,21625.19,1303.0174532570582
2023-02-12,28225000,21862.02,1291.05178752924
2023-02-13,28080000,21782.37,1289.1159226475356
2023-02-14,28068000,21774.63,1289.0230511379527
2023-02-15,28699000,22199.84,1292.757064915783
2023-02-16,31575000,24322.87,1298.1609489340692
2023-02-17,30911000,23517.72,1314.370610756485
2023-02-18,31776000,24568.24,1293.3771405684736
2023-02-19,31826000,24632.05,1292.0564873812777
2023-02-20,31527000,24272.51,1298.8767951892903
2023-02-21,32002000,24843.89,1288.1235587502601
2023-02-22,31224000,24450.67,1277.0202207137884
2023-02-23,31721000,24182.21,1311.7494224059753
2023-02-24,31248000,23940.2,1305.2522535317164
2023-02-25,30614000,23184.04,1320.4773628754954
2023-02-26,30834000,23157.07,1331.5156019306414
2023-02-27,31111000,23554.85,1320.7895613854473
2023-02-28,31025000,23492.09,1320.6572935826484
2023-03-01,31504000,23141.57,1361.3596657443725
2023-03-02,30998000,23629.76,1311.8203485773872
2023-03-03,29850000,23465.32,1272.0900460765079
2023-03-04,29786000,22354.34,1332.448195741856
2023-03-05,29850000,22346.57,1335.775468002472
2023-03-06,29815000,22430.24,1329.2323220794783
2023-03-07,29847000,22409.41,1331.8958419699582
2023-03-08,29274000,22198.56,1318.7341881635564
2023-03-09,28974000,21704.37,1334.938540026732
2023-03-10,27080000,20362.21,1329.9145819633527
2023-03-11,27256000,20150.69,1352.60876922825
2023-03-12,27475000,20455.73,1343.1444392353635
2023-03-13,29341000,21998.05,1333.800041367303
2023-03-14,31854000,24112.27,1321.0701439557536
2023-03-15,32666000,24670.41,1324.0963567285667
2023-03-16,32814000,24285.66,1351.1677261396233
2023-03-17,34725000,24998.78,1389.0677865079817
2023-03-18,36043000,27395.13,1315.6718000608137
2023-03-19,35932000,26907.49,1335.3902575082254
2023-03-20,37668000,27972.87,1346.5904642605497
2023-03-21,36875000,27717.01,1330.4104591368261
2023-03-22,37347000,28107.81,1328.7054380970983
2023-03-23,36487000,27250.97,1338.924816254247
2023-03-24,37275000,28295.42,1317.3510059225134
2023-03-25,36618000,27454.46,1333.7723633974226
2023-03-26,36786000,27462.96,1339.4768808606211
2023-03-27,37060000,27968.05,1325.0834434291987
2023-03-28,35783000,27124.9,1319.1938034794598
2023-03-29,37600000,27261.06,1379.2567126883546
2023-03-30,37849000,28348.6,1335.127660625216
2023-03-31,36818000,28028.53,1313.5901169272881
2023-04-01,37549000,28465.36,1319.1120716548112
2023-04-02,37523000,28452.74,1318.7833579472485
2023-04-03,37539000,28171.87,1332.49940454787
2023-04-04,37228000,27800.0,1339.136690647482
2023-04-05,37543000,28165.47,1332.9442043750735
2023-04-06,36964000,28170.01,1312.175608031378
2023-04-07,36936000,28033.83,1317.550973234838
2023-04-08,37068000,27906.34,1328.3003073853467
2023-04-09,37025000,27938.38,1325.2378985467303
2023-04-10,37372000,28323.76,1319.4575861396934
2023-04-11,39739000,29637.35,1340.8418768884533
2023-04-12,39928000,30200.43,1322.100380689944
2023-04-13,39873000,29888.07,1334.0774429396076
2023-04-14,40183000,30373.84,1322.9476417864846
2023-04-15,39900000,30466.93,1309.616689308703
2023-04-16,39760000,30295.1,1312.4234612198013
2023-04-17,39156000,30304.66,1292.0785120176238
2023-04-18,39077000,29430.27,1327.7825857526961
2023-04-19,38786000,30380.01,1276.694773964854
2023-04-20,38129000,28797.1,1324.0569362887236
2023-04-21,37196000,28243.65,1316.96859294036
2023-04-22,36322000,27262.84,1332.2896660802762
2023-04-23,36965000,27816.85,1328.8708103182064
2023-04-24,36301000,27590.59,1315.7022013664803
2023-04-25,36684000,27510.93,1333.4336570955616
2023-04-26,38349000,28300.8,1355.0500339213027
2023-04-27,38800000,28415.29,1365.4620452580282
2023-04-28,39022000,29472.77,1324.0017819838447
2023-04-29,39103000,29311.69,1334.0411283006883
2023-04-30,39039000,29230.45,1335.5593225557595
2023-05-01,38379000,29233.2,1312.8566150814827
2023-05-02,37682000,28068.26,1342.5128597212654
2023-05-03,38443000,28669.85,1340.8859830100264
2023-05-04,38859000,29026.16,1338.7578653187331
2023-05-05,38809000,28838.16,1345.7516013504328
2023-05-06,39178000,29505.6,1327.8157366737162
2023-05-07,38577000,28848.19,1337.241608572323
2023-05-08,37285000,28430.09,1311.4626088063737
2023-05-09,37061000,27668.8,1339.4509339038918
2023-05-10,37031000,27628.28,1340.3295463923198
2023-05-11,36952000,27598.74,1338.9017034835647
2023-05-12,35602000,26968.61,1320.1273628859626
2023-05-13,36358000,26795.01,1356.8944366880253
2023-05-14,36398000,26775.27,1359.3887195161803
2023-05-15,36923000,26917.61,1371.7042486312864
2023-05-16,36694000,27162.15,1350.923987975915
2023-05-17,36151000,27033.85,1337.2494113860957
2023-05-18,36887000,27405.62,1345.9648057588188
2023-05-19,36230000,26821.28,1350.793101596941
2023-05-20,36251000,26880.26,1348.610467309468
2023-05-21,36455000,27102.42,1345.0828376211425
2023-05-22,35991000,26747.78,1345.569613627748
2023-05-23,36440000,26849.28,1357.2058543096873
2023-05-24,35933000,27219.61,1320.1144322053108
2023-05-25,35213000,26329.0,1337.4226138478484
2023-05-26,35432000,26473.8,1338.3798321359232
2023-05-27,35780000,26705.93,1339.777345331168
2023-05-28,36382000,26854.28,1354.7933513763915
2023-05-29,37239000,28065.01,1326.8835464516137
2023-05-30,37125000,27736.39,1338.4943029716558
2023-05-31,36347000,27694.39,1312.4318679703724
2023-06-01,36046000,27210.36,1324.7160272778456
2023-06-02,36071000,26817.93,1345.0329686146545
2023-06-03,35909000,27242.59,1318.119899759898
2023-06-04,35909000,27069.22,1326.562050919827
2023-06-05,35498000,27115.2,1309.1550126866111
2023-06-06,34148000,25728.2,1327.259582870158
2023-06-07,35553000,27230.07,1305.6521705599728
2023-06-08,34955000,26339.34,1327.102349565327
2023-06-09,35057000,26498.62,1322.9745549013496
2023-06-10,34202000,26477.8,1291.7236326280886
2023-06-11,34172000,25841.22,1322.3833859237295
2023-06-12,34162000,25925.54,1317.6967577145933
2023-06-13,34251000,25905.2,1322.1669780584593
2023-06-14,33905000,25934.24,1307.3450388366884
2023-06-15,32692000,25128.6,1300.9877191725764
2023-06-16,33449000,25598.49,1306.6786361226775
2023-06-17,34823000,26345.01,1321.80629272868
2023-06-18,34729000,26516.99,1309.688618504589
2023-06-19,34658000,26339.98,1315.7944690922316
2023-06-20,35053000,26844.35,1305.7868788031747
2023-06-21,37758000,28308.0,1333.8278931750742
2023-06-22,39351000,29993.89,1311.967203987212
2023-06-23,39589000,29884.92,1324.7149398425695
2023-06-24,40657000,30688.51,1324.8280871244647
2023-06-25,40850000,30527.44,1338.140374692408
2023-06-26,40200000,30462.67,1319.64794944107
2023-06-27,40198000,30267.99,1328.0696868209616
2023-06-28,40177000,30692.44,1309.0194197659098
2023-06-29,40452000,30077.4,1344.9300803925871
2023-06-30,41089000,30447.31,1349.5116645772648
2023-07-01,40666000,30471.99,1334.5370617409626
2023-07-02,40519000,30585.9,1324.7607557730848
2023-07-03,40594000,30617.02,1325.863849584316
2023-07-04,40813000,31156.2,1309.9479397359112
2023-07-05,40544000,30766.52,1317.7960978362194
2023-07-06,41331000,30504.8,1354.9015236946318
2023-07-07,39970000,29895.42,1336.9940947476236
2023-07-08,40141000,30344.7,1322.833971006469
2023-07-09,40048000,30284.63,1322.386966589983
2023-07-10,39767000,30160.71,1318.5034437186657
2023-07-11,40068000,30411.57,1317.5248762230954
2023-07-12,40164000,30622.1,1311.6017516760771
2023-07-13,39541000,30380.0,1301.5470704410798
2023-07-14,39897000,31454.23,1268.4144549079726
2023-07-15,38847000,30312.0,1281.571654790182
2023-07-16,38879000,30289.52,1283.5792709821746
2023-07-17,38945000,30232.0,1288.2045514686424
2023-07-18,38499000,30138.01,1277.4234264306106
2023-07-19,38429000,29859.14,1287.0096057689539
2023-07-20,38910000,29909.21,1300.9370692171408
2023-07-21,38620000,29800.0,1295.9731543624162
2023-07-22,38783000,29901.72,1297.0156900673271
2023-07-23,38744000,29793.99,1300.3964893590955
2023-07-24,38542000,30083.75,1281.1567706818464
2023-07-25,37745000,29176.5,1293.6781313728513
2023-07-26,37834000,29228.91,1294.4033834994189
2023-07-27,38152000,29351.95,1299.811426498069
2023-07-28,37819000,29222.78,1294.1616095388597
2023-07-29,37935000,29314.14,1294.085379956567
2023-07-30,37842000,29352.9,1289.2082213341782
2023-07-31,37963000,29281.09,1296.5022818481143
2023-08-01,37810000,29232.26,1293.434034864222
2023-08-02,38608000,29705.99,1299.670537827556
2023-08-03,38477000,29186.0,1318.33755910368
2023-08-04,38620000,29193.65,1322.8904230885826
2023-08-05,38488000,29114.0,1321.9756818025692
2023-08-06,38598000,29072.13,1327.663298148433
2023-08-07,38536000,29088.43,1324.7878967685776
2023-08-08,38756000,29211.06,1326.7577417594568
2023-08-09,39507000,29770.41,1327.0559592561876
2023-08-10,39110000,29581.99,1322.0882029910765
2023-08-11,39179000,29455.76,1330.0963886180496
2023-08-12,39207000,29426.02,1332.3922161406808
2023-08-13,39283000,29430.18,1334.7862636246193
2023-08-14,39258000,29303.85,1339.6874472125678
2023-08-15,39610000,29430.92,1345.8634660418363
2023-08-16,39224000,29200.01,1343.28721120301
2023-08-17,38816000,28730.51,1351.03762515876
2023-08-18,36576000,26623.41,1373.828521590585
2023-08-19,35729000,26054.0,1371.3441314193599
2023-08-20,35894000,26100.01,1375.2485152304541
2023-08-21,35744000,26190.0,1364.7957235586102
2023-08-22,35677000,26126.92,1365.526437865619
2023-08-23,35665000,26055.99,1368.7831473684168
2023-08-24,35860000,26432.71,1356.652420429082
2023-08-25,35465000,26180.05,1354.6574586373977
2023-08-26,35459000,26060.0,1360.6676899462777
2023-08-27,35393000,26017.38,1360.3598825093072
2023-08-28,35202000,26101.78,1348.6436557200313
2023-08-29,35189000,26120.0,1347.2052067381317
2023-08-30,37243000,27716.34,1343.719986116493
2023-08-31,37044000,27299.99,1356.923573964679
2023-09-01,35399000,25940.77,1364.608683551028
2023-09-02,35436000,25805.04,1373.220115140298
2023-09-03,35200000,25869.52,1360.6746472296354
2023-09-04,35271000,25971.21,1358.0807363230285
2023-09-05,34973000,25826.03,1354.1763871566789
2023-09-06,35013000,25792.11,1357.5081681956226
2023-09-07,35007000,25759.95,1358.9700290567334
2023-09-08,35517000,26255.0,1352.7709007808037
2023-09-09,35259000,25910.5,1360.7996758071051
2023-09-10,35274000,25901.6,1361.8463724248695
2023-09-11,35120000,25841.6,1359.0489752956473
2023-09-12,35030000,25162.53,1392.1493585899352
2023-09-13,35287000,25840.1,1365.5906904385047
2023-09-14,35672000,26222.0,1360.3844100373733
2023-09-15,35930000,26522.73,1354.687092919922
2023-09-16,35844000,26599.99,1347.5193035786854
2023-09-17,35821000,26559.67,1348.6989860943304
2023-09-18,35970000,26527.5,1355.9513712185467
2023-09-19,36307000,26762.5,1356.6370854740776
2023-09-20,36512000,27210.25,1341.8472818147573
2023-09-21,36439000,27125.01,1343.3727766367645
2023-09-22,36061000,26568.08,1357.3054582792583
2023-09-23,35925000,26580.14,1351.5730165454358
2023-09-24,35969000,26575.97,1353.4407210724576
2023-09-25,35460000,26248.39,1350.9400005105076
2023-09-26,35700000,26304.8,1357.1667528359844
2023-09-27,35753000,26221.68,1363.4900586079916
2023-09-28,36098000,26373.0,1368.7483411064345
2023-09-29,36629000,27021.39,1355.5557282582429
2023-09-30,36572000,26906.96,1359.202228717031
2023-10-01,36813000,26962.57,1365.3372063568124
2023-10-02,38374000,27992.58,1370.8632787688737
2023-10-03,37599000,27494.51,1367.5093682338766
2023-10-04,37462000,27426.45,1365.907727759152
2023-10-05,37505000,27778.57,1350.1414939645922
2023-10-06,37543000,27410.39,1369.663109499719
2023-10-07,37941000,27931.1,1358.3782951620237
2023-10-08,37924000,27956.67,1356.5277981962802
2023-10-09,37899000,27917.06,1357.5569920328287
2023-10-10,37759000,27590.12,1368.5696183996301
2023-10-11,36924000,27390.12,1348.0773359152863
2023-10-12,36595000,26875.52,1361.648072297764
2023-10-13,36849000,26759.63,1377.0369769686652
2023-10-14,36971000,26862.0,1376.3308763308764
2023-10-15,36848000,26852.48,1372.2382439163905
2023-10-16,37914000,27154.14,1396.2511793781723
2023-10-17,38701000,28500.77,1357.893137624001
2023-10-18,38962000,28395.91,1372.0990100334873
2023-10-19,38760000,28320.0,1368.6440677966102
2023-10-20,40270000,28713.71,1402.465930038299
2023-10-21,40175000,29669.05,1354.104698330415
2023-10-22,40212000,29909.8,1344.442289818053
2023-10-23,41347000,29992.46,1378.5798163938537
2023-10-24,45720000,33069.99,1382.522341252598
2023-10-25,45908000,33922.73,1353.3108921363344
2023-10-26,46544000,34496.05,1349.2559293020504
2023-10-27,46055000,34151.66,1348.543526141921
2023-10-28,46293000,33892.01,1365.8971539309707
2023-10-29,46553000,34081.01,1365.9513024995445
2023-10-30,46685000,34525.88,1352.1740792703908
2023-10-31,46637000,34474.74,1352.7875772232076
2023-11-01,46950000,34639.78,1355.3781230712204
2023-11-02,47890000,35421.43,1352.0063983865134
2023-11-03,46773000,34941.58,1338.6057528022486
2023-11-04,46852000,34716.78,1349.5491229313318
2023-11-05,47257000,35062.06,1347.8101400773373
2023-11-06,46860000,35011.89,1338.4024684185858
2023-11-07,46650000,35046.09,1331.104268693027
2023-11-08,47103000,35399.13,1330.625922162494
2023-11-09,48737000,35624.72,1368.0668928766318
2023-11-10,49124000,36701.1,1338.4884921705345
2023-11-11,49350000,37301.63,1322.9984855889677
2023-11-12,49382000,37129.99,1329.976119034775
2023-11-13,49600000,37064.13,1338.221077899306
2023-11-14,49433000,36462.93,1355.705644060968
2023-11-15,48040000,35551.2,1351.2905330903036
2023-11-16,49888000,37858.2,1317.7594286046353
2023-11-17,49037000,36163.51,1355.9801025951297
2023-11-18,49146000,36613.91,1342.2767467336867
2023-11-19,49290000,36568.11,1347.8957485087417
2023-11-20,49609000,37359.85,1327.8693570771832
2023-11-21,50054000,37448.79,1336.5985923710753
2023-11-22,49269000,35741.65,1378.4758118329735
2023-11-23,50146000,37408.35,1340.502855645865
2023-11-24,50164000,37294.27,1345.0859877402079
2023-11-25,50617000,37713.57,1342.1428944541713
2023-11-26,50482000,37780.67,1336.1859384706518
2023-11-27,49988000,37447.42,1334.8850201162056
2023-11-28,49696000,37242.7,1334.3823084792457
2023-11-29,51171000,37818.88,1353.054347458201
2023-11-30,50817000,37854.65,1342.424246426793
2023-12-01,51243000,37723.97,1358.3671071735027
2023-12-02,51717000,38682.51,1336.9608125222483
2023-12-03,52720000,39450.35,1336.363302226723
2023-12-04,55933000,39972.26,1399.2954113677836
2023-12-05,56484000,41991.1,1345.1421848915604
2023-12-06,60281000,44073.82,1367.7280526171774
2023-12-07,60329000,43762.69,1378.5487135274361
2023-12-08,58840000,43273.15,1359.7346160378895
2023-12-09,59958000,44171.0,1357.4064431414276
2023-12-10,60094000,43713.59,1374.7212251384524
2023-12-11,58231000,43789.5,1329.7936719989953
2023-12-12,57975000,41253.41,1405.3383708158913
2023-12-13,57219000,41492.38,1379.0242931352698
2023-12-14,58891000,42869.03,1373.7423030098885
2023-12-15,58800000,43022.26,1366.7343370617907
2023-12-16,57958000,41940.29,1381.9170062963321
2023-12-17,57508000,42278.02,1360.2339939287604
2023-12-18,56313000,41374.64,1361.051117302773
2023-12-19,58562000,42657.8,1372.832166684639
2023-12-20,58249000,42275.99,1377.8269887943488
2023-12-21,59304000,43668.92,1358.036791383895
2023-12-22,59238000,43861.79,1350.5604764420239
2023-12-23,59333000,43969.04,1349.426778478675
2023-12-24,59162000,43702.15,1353.7549067952034
2023-12-25,57899000,42991.5,1346.754591023807
2023-12-26,57034000,43576.12,1308.8361240055333
2023-12-27,57270000,42508.93,1347.246331535515
2023-12-28,57224000,43428.86,1317.6491393050612
2023-12-29,56542000,42563.76,1328.4070768184013
2023-12-30,56128000,42066.94,1334.2544050030735
2023-12-31,56929000,42140.29,1350.9399199673283
2024-01-01,57268000,42283.58,1354.3791703540712
2024-01-02,60898000,44179.55,1378.4205588332156
2024-01-03,60384000,44946.91,1343.4516410583062
2024-01-04,57600000,42845.23,1344.373691073662
2024-01-05,59299000,44151.1,1343.0922445873375
2024-01-06,59000000,44145.12,1336.501067388649
2024-01-07,59694000,43968.32,1357.6593329015072
2024-01-08,59139000,43929.01,1346.2402180244899
2024-01-09,62525000,46951.04,1331.7063903163805
2024-01-10,61130000,46110.0,1325.742788982867
2024-01-11,63111000,46654.0,1352.7457452737171
2024-01-12,63086000,46339.16,1361.3971422874301
2024-01-13,59507000,42782.74,1390.9113815524672
2024-01-14,59020000,42847.99,1377.4275059343508
2024-01-15,58550000,41732.35,1402.9883291978526
2024-01-16,58931000,42511.1,1386.249708899558
2024-01-17,58682000,43137.94,1360.3338499705826
2024-01-18,58605000,42776.09,1370.0410673345789
2024-01-19,56921000,41327.51,1377.3150136555528
2024-01-20,57710000,41659.03,1385.2938966653808
2024-01-21,57492000,41696.05,1378.8356451030731
2024-01-22,56634000,41580.32,1362.0385797896697
2024-01-23,54271000,39568.02,1371.5874587608882
2024-01-24,55028000,39897.59,1379.2311766199414
2024-01-25,55237000,40084.89,1378.000538357471
2024-01-26,55307000,39961.09,1384.021306726118
2024-01-27,57121000,41823.51,1365.762940508819
2024-01-28,58530000,42120.63,1389.5803552795865
2024-01-29,57944000,42031.05,1378.5998684306005
2024-01-30,59311000,43302.71,1369.683329288167
2024-01-31,59048000,42941.1,1375.0928597544078
2024-02-01,58175000,42580.0,1366.2517613903242
2024-02-02,58985000,43082.95,1369.103090665797
2024-02-03,59202000,43199.99,1370.4169838928203
2024-02-04,59108000,43011.1,1374.2499029320338
2024-02-05,59132000,42582.88,1388.633178404091
2024-02-06,59083000,42708.7,1383.394952316507
2024-02-07,59013000,43098.96,1369.2441766576271
2024-02-08,61135000,44349.6,1378.4791745585078
2024-02-09,63543000,45288.66,1403.0664629953721
2024-02-10,63829000,47132.78,1354.2379634725557
2024-02-11,64982000,47751.08,1360.8488017443794
2024-02-12,65305000,48300.0,1352.0703933747411
2024-02-13,67612000,49917.28,1354.4808531234073
2024-02-14,68500000,49699.6,1378.2807105087365
2024-02-15,71158000,51795.17,1373.8346645063623
2024-02-16,71618000,51880.01,1380.4546298275577
2024-02-17,71895000,52124.1,1379.3043908671805
2024-02-18,71461000,51642.64,1383.7596218938459
2024-02-19,71994000,52137.68,1380.8439500952095
2024-02-20,71580000,51774.74,1382.5274641649578
2024-02-21,71993000,52258.82,1377.6239111407415
2024-02-22,71984000,51849.38,1388.329040771558
2024-02-23,71291000,51288.42,1390.0018756670609
2024-02-24,71003000,50744.15,1399.2351827747632
2024-02-25,71157000,51568.21,1379.8617404016932
2024-02-26,70654000,51728.85,1365.8529041337667
2024-02-27,77110000,54476.48,1415.473246435893
2024-02-28,83281000,57037.35,1460.1134169101474
2024-02-29,88021000,62432.11,1409.8674544236933
2024-03-01,87301000,61130.99,1428.0972711222246
2024-03-02,86749000,62387.9,1390.4779612713362
2024-03-03,85612000,61987.28,1381.122062461847
2024-03-04,90660000,63113.97,1436.4490143782748
2024-03-05,93792000,68245.71,1374.3281445822747
2024-03-06,93984000,63724.01,1474.860103750533
2024-03-07,93780000,66074.04,1419.3168754324695
2024-03-08,94653000,66823.18,1416.4695544270717
2024-03-09,96133000,68124.2,1411.143176727213
2024-03-10,97395000,68313.28,1425.711076967758
2024-03-11,99602000,68955.88,1444.4308447662474
2024-03-12,101297000,72078.1,1405.3783326697012
2024-03-13,104567000,71452.0,1463.4579857806639
2024-03-14,104651000,73072.4,1432.1549586437561
2024-03-15,98191000,71388.94,1375.437147546945
2024-03-16,99886000,69499.84,1437.2119417828876
2024-03-17,96286000,65300.64,1474.5031595402434
2024-03-18,99143000,68393.47,1449.5974542598876
2024-03-19,94691000,67610.0,1400.5472563230292
2024-03-20,92031000,61937.41,1485.870978460352
2024-03-21,98388000,67840.51,1450.283908537834
2024-03-22,95119000,65501.28,1452.1700949966169
2024-03-23,93801000,63796.64,1470.3125431057185
2024-03-24,94473000,63990.02,1476.3708465788884
2024-03-25,96151000,67210.0,1430.605564648118
2024-03-26,100042000,69880.0,1431.625643961076
2024-03-27,99252000,69987.99,1418.129024708382
2024-03-28,100368000,69469.99,1444.7677335206179
2024-03-29,99999000,70780.6,1412.802378052743
2024-03-30,99926000,69850.53,1430.5689591761152
2024-03-31,100182000,69582.17,1439.765388173436
2024-04-01,99501000,71280.0,1395.9175084175083
2024-04-02,96511000,69649.81,1385.660635685869
2024-04-03,96752000,65463.99,1477.9423007977364
2024-04-04,96280000,65963.27,1459.6001683967456
2024-04-05,97784000,68487.8,1427.7579364499954
2024-04-06,98252000,67820.63,1448.7037351319207
2024-04-07,99717000,68896.0,1447.355434277752
2024-04-08,101800000,69360.38,1467.696687936254
2024-04-09,100567000,71620.0,1404.1748115051662
2024-04-10,99098000,69146.0,1433.1703930813062
2024-04-11,101128000,70631.08,1431.7776253739855
2024-04-12,101088000,70006.22,1443.9859772460218
2024-04-13,98547000,67116.52,1468.297223991947
2024-04-14,97383000,63924.52,1523.4060420007847
2024-04-15,98592000,65661.85,1501.5111514524795
2024-04-16,94894000,63419.99,1496.2790123429538
2024-04-17,94408000,63793.4,1479.9023096433173
2024-04-18,90630000,61277.38,1479.012320696479
2024-04-19,94500000,63470.09,1488.890278869937
2024-04-20,93489000,63818.01,1464.9312944731432
2024-04-21,94942000,64940.58,1461.9826308911931
2024-04-22,95947000,64941.15,1477.445348596383
2024-04-23,95872000,66819.32,1434.7946073081855
2024-04-24,95888000,66414.0,1443.791971572259
2024-04-25,92139000,64289.58,1433.1871510126523
2024-04-26,92498000,64498.33,1434.114650720414
2024-04-27,90795000,63770.0,1423.788615336365
2024-04-28,91572000,63461.98,1442.9426878896625
2024-04-29,89471000,63118.62,1417.5056425504865
2024-04-30,88853000,63866.0,1391.2410359189553
2024-05-01,81269000,60672.01,1339.4809237406178
2024-05-02,81841000,58364.97,1402.2280830436475
2024-05-03,83792000,59060.6,1418.7461691889348
2024-05-04,89226000,62882.01,1418.9431921784942
2024-05-05,89816000,63892.03,1405.7465383397584
2024-05-06,91128000,64012.0,1423.6080734862214
2024-05-07,89920000,63165.18,1423.5691246348067
2024-05-08,87351000,62312.07,1401.8311380122664
2024-05-09,85732000,61193.03,1401.0092325874368
2024-05-10,87761000,63074.0,1391.397406221264
2024-05-11,85656000,60799.99,1408.8160211868455
2024-05-12,86057000,60825.99,1414.8064010137773
2024-05-13,87909000,61484.0,1429.7866111508686
2024-05-14,86575000,62940.09,1375.5143978980648
2024-05-15,87133000,61577.49,1415.013830540998
2024-05-16,91887000,66206.51,1387.8846657224494
2024-05-17,91731000,65235.21,1406.157809563271
2024-05-18,92888000,67024.0,1385.8916209119122
2024-05-19,93410000,66915.2,1395.9459136339726
2024-05-20,92458000,66274.0,1395.0870627998913
